artist,song,year,verso_idx,verso_texto
Los Tigres Del Norte,El Espinazo Del Diablo,2003,11,Del espinazo del diablo
Los Tigres Del Norte,El Espinazo Del Diablo,2003,12,Moreno encontró la beta
Los Tigres Del Norte,El Espinazo Del Diablo,2003,13,Que era su sueño dorado
Los Tigres Del Norte,El Espinazo Del Diablo,2003,15,Bajó a registrar su mina
Los Tigres Del Norte,El Espinazo Del Diablo,2003,16,A la ciudad de Durango
Los Tigres Del Norte,El Espinazo Del Diablo,2003,17,No sabía que ya su vida
Los Tigres Del Norte,El Espinazo Del Diablo,2003,18,Valía menos que un centavo
Los Tigres Del Norte,El Espinazo Del Diablo,2003,19,Porque unos cuervos logreros
Los Tigres Del Norte,El Espinazo Del Diablo,2003,20,Iban a querer robarlo
Los Tigres Del Norte,El Espinazo Del Diablo,2003,22,Un coronel descompuesto
Los Tigres Del Norte,El Espinazo Del Diablo,2003,23,Gritaba voto al infierno
Los Tigres Del Norte,El Espinazo Del Diablo,2003,24,¿No comprendes que el uranio
Los Tigres Del Norte,El Espinazo Del Diablo,2003,27,Moreno le contestó con su carácter sereno
Los Tigres Del Norte,El Espinazo Del Diablo,2003,28,¿Sabes que para encontrarlo
Los Tigres Del Norte,El Espinazo Del Diablo,2003,29,Yo he atravesado el infierno?
Los Tigres Del Norte,El Espinazo Del Diablo,2003,31,Ahí comenzó su martirio
Los Tigres Del Norte,El Espinazo Del Diablo,2003,32,Porque hasta sus pies ardieron
Los Tigres Del Norte,El Espinazo Del Diablo,2003,33,"Pero esa mina, señores"
Los Tigres Del Norte,El Espinazo Del Diablo,2003,36,Con un morral de bombillos
Los Tigres Del Norte,El Espinazo Del Diablo,2003,37,Voló al coronel Medina
Los Tigres Del Norte,El Espinazo Del Diablo,2003,38,Pero para conseguirlo
Los Tigres Del Norte,El Espinazo Del Diablo,2003,39,Tuvo que arriesgar su vida
Los Tigres Del Norte,El Espinazo Del Diablo,2003,40,Con él se llevó el secreto
Los Tucanes De Tijuana,De México Soy,2003,0,De México soy y soy muy feliz
Los Tucanes De Tijuana,De México Soy,2003,1,Yo tengo costumbres de mi gran país
Los Tucanes De Tijuana,De México Soy,2003,2,De México soy y siempre seré
Los Tucanes De Tijuana,De México Soy,2003,5,Estoy orgulloso de ser mexicano
Los Tucanes De Tijuana,De México Soy,2003,6,Donde quiera digo que México es mi país
Los Tucanes De Tijuana,De México Soy,2003,7,Y al que no le guste puede reclamarme
Los Tucanes De Tijuana,De México Soy,2003,8,No le tengo miedo a ningún infeliz
Los Tucanes De Tijuana,De México Soy,2003,10,Yo canto a mi patria con mucho cariño
Los Tucanes De Tijuana,De México Soy,2003,11,Aunque este muy lejos pero yo pienso volver
Los Tucanes De Tijuana,De México Soy,2003,12,Porque bajo el cielo de México lindo
Los Tucanes De Tijuana,De México Soy,2003,13,"Me esperan mis padres, mis hijos también"
Los Tucanes De Tijuana,De México Soy,2003,15,Yo soy mexicano valiente y honrado
Los Tucanes De Tijuana,De México Soy,2003,16,Sincero y por cierto muy trabajador
Los Tucanes De Tijuana,De México Soy,2003,17,"Por México brindo señores, hermanos"
Los Tucanes De Tijuana,De México Soy,2003,18,Mi tierra sagrada bendita de dios
Antonio Aguilar,De Un Rancho A Otro,2003,0,"¡Ay mi amor!, de un rancho a otro"
Antonio Aguilar,De Un Rancho A Otro,2003,1,En aquel rancho está mi consentida
Antonio Aguilar,De Un Rancho A Otro,2003,2,"Y en este estatu, idem"
Antonio Aguilar,De Un Rancho A Otro,2003,6,Por querer a una mujer me andan tanteando
Antonio Aguilar,De Un Rancho A Otro,2003,8,Me tienes aterrado wey
Antonio Aguilar,De Un Rancho A Otro,2003,11,Si me quieren desterrar me avisan cuando
Antonio Aguilar,De Un Rancho A Otro,2003,12,"Por gusto no me voy, me quedo"
Antonio Aguilar,De Un Rancho A Otro,2003,14,Mientras salga a platicar no más conmigo
Antonio Aguilar,De Un Rancho A Otro,2003,15,"Yo aqui estaré, presente"
Antonio Aguilar,De Un Rancho A Otro,2003,16,Y aunque tenga por su amor mil enemigos
Antonio Aguilar,De Un Rancho A Otro,2003,17,"Que me hablen nada mas, de frente"
Antonio Aguilar,De Un Rancho A Otro,2003,19,De un rancho a otro está mi destino
Antonio Aguilar,De Un Rancho A Otro,2003,20,De un rancho a otro está mi querer
Antonio Aguilar,De Un Rancho A Otro,2003,21,Mientras nos amamos será mi camino
Antonio Aguilar,De Un Rancho A Otro,2003,22,De un rancho a otro por esa mujer
Antonio Aguilar,De Un Rancho A Otro,2003,24,¡Ayy! perros que ladran y no muerden
Antonio Aguilar,De Un Rancho A Otro,2003,25,Porque están desmola'o
Antonio Aguilar,De Un Rancho A Otro,2003,30,Cómo dicen los que troban los corridos
Antonio Aguilar,De Un Rancho A Otro,2003,31,De los que son valientes
Antonio Aguilar,De Un Rancho A Otro,2003,32,Que a la buena son amigos del amigo
Antonio Aguilar,De Un Rancho A Otro,2003,33,Y sepan que así soy por suerte
Antonio Aguilar,De Un Rancho A Otro,2003,34,Cuando doy la mano al derecho la doy
Antonio Aguilar,De Un Rancho A Otro,2003,35,"Y cuando la doy al revés, revés te doy"
Antonio Aguilar,De Un Rancho A Otro,2003,40,Mientras nos queramos será mi camino
Chalino Sánchez,Juan Ayon,2003,0,Para cantar el corrido voy afinar mi acordeón
Chalino Sánchez,Juan Ayon,2003,1,Recordando a un buen amigo
Chalino Sánchez,Juan Ayon,2003,2,Que se llama Juan Ayón
Chalino Sánchez,Juan Ayon,2003,3,Del estado de Durango
Chalino Sánchez,Juan Ayon,2003,7,Con lo que dice el corrido
Chalino Sánchez,Juan Ayon,2003,8,Aunque lo vean chaparrito
Chalino Sánchez,Juan Ayon,2003,10,Al que le pone la mano
Chalino Sánchez,Juan Ayon,2003,11,Del mundo se ha despedido
Chalino Sánchez,Juan Ayon,2003,13,"Manuel, Alejandro y Chilo"
Chalino Sánchez,Juan Ayon,2003,14,Y Chemo son muy entrones
Chalino Sánchez,Juan Ayon,2003,15,Son los hermanos de Juan
Chalino Sánchez,Juan Ayon,2003,16,Finos y con espolones
Chalino Sánchez,Juan Ayon,2003,17,Cuando los ven a los cinco
Chalino Sánchez,Juan Ayon,2003,18,Dicen ahí van los Ayones
Chalino Sánchez,Juan Ayon,2003,20,Siempre lo miran de traje
Chalino Sánchez,Juan Ayon,2003,21,Con botas y de tejana
Chalino Sánchez,Juan Ayon,2003,22,En puro carro del lujo
Chalino Sánchez,Juan Ayon,2003,24,En las cachas trae su nombre
Chalino Sánchez,Juan Ayon,2003,27,Le gusta que le acompañe
Chalino Sánchez,Juan Ayon,2003,28,Siempre un conjunto norteño
Chalino Sánchez,Juan Ayon,2003,29,Que me canten los Amables
Chalino Sánchez,Juan Ayon,2003,30,Por que me gusta lo bueno
Chalino Sánchez,Juan Ayon,2003,31,Me gusta cumplir cuando hablo
Chalino Sánchez,Juan Ayon,2003,32,Cuando mi palabra empeño
Chalino Sánchez,Juan Ayon,2003,34,Adiós Rancho de las Milpas
Chalino Sánchez,Juan Ayon,2003,36,Nunca te puedo olvidar
Chalino Sánchez,Juan Ayon,2003,37,Yo siempre te he recordado
Chalino Sánchez,Juan Ayon,2003,38,Cuando muera me sepultan
Chalino Sánchez,Juan Ayon,2003,39,Allá en mi rancho adorado
Sergio Vega,La Captura,2009,0,entre calles empedradas atravesaron las leyes
Sergio Vega,La Captura,2009,1,no pudieron hacer nada le achacaban varias
Sergio Vega,La Captura,2009,3,verdes de monterrey nuevo leon se llevaron a esta fiera
Sergio Vega,La Captura,2009,5,pa llevarse a barbarino no fue facil como quiera
Sergio Vega,La Captura,2009,6,se les acabo el cuaderno y sus crimenes aumentan
Sergio Vega,La Captura,2009,7,y al amigo barbarino le crecio mucho la cuenta y el juez
Sergio Vega,La Captura,2009,8,que lo interrogo a orita no alla la puerta
Sergio Vega,La Captura,2009,10,los hombres que son bragados reconocen el error
Sergio Vega,La Captura,2009,11,la factura le alteraron y este se
Sergio Vega,El Melate,2009,0,Sino saben pa' qué inventan
Sergio Vega,El Melate,2009,1,que la pico de maleante
Sergio Vega,El Melate,2009,2,si antes bailaba con Bertha
Sergio Vega,El Melate,2009,3,entre surcos de tomate.
Sergio Vega,El Melate,2009,5,La envidia ya se dio cuenta.
Sergio Vega,El Melate,2009,7,Que no soy el mismo de antes.
Sergio Vega,El Melate,2009,9,Ahora me ven arreglado
Sergio Vega,El Melate,2009,10,con botas de piel muy caras
Sergio Vega,El Melate,2009,11,de finas marcas mis trapos
Sergio Vega,El Melate,2009,13,la mejor morra a mi lado.
Sergio Vega,El Melate,2009,15,Y por costales mi lana.
Sergio Vega,El Melate,2009,17,Y La gente que me sigue
Sergio Vega,El Melate,2009,18,ya no son los aboneros
Sergio Vega,El Melate,2009,19,ellos cuidan de que nadie
Sergio Vega,El Melate,2009,20,se interese por mi cuero
Sergio Vega,El Melate,2009,21,como soy quien paga el baile.
Sergio Vega,El Melate,2009,23,Digo quien baila primero.
Sergio Vega,El Melate,2009,26,tire aquella bicicleta
Sergio Vega,El Melate,2009,27,ahora mi lobo es blindada
Sergio Vega,El Melate,2009,28,y en mi angar dos avionetas
Sergio Vega,El Melate,2009,29,y scanner pa' la plebada.
Sergio Vega,El Melate,2009,31,Listos para cuando hay fiesta.
Sergio Vega,El Melate,2009,33,Mi olfato siempre registra
Sergio Vega,El Melate,2009,35,tengo mi propia cocina
Sergio Vega,El Melate,2009,36,y un buen cheff que la desgueza
Sergio Vega,El Melate,2009,37,Nunca me falta una esquina.
Sergio Vega,El Melate,2009,39,Cuando alguien me pide fiesta.
Sergio Vega,El Melate,2009,41,Si me inventan porque tengo
Sergio Vega,El Melate,2009,43,como saben si el dinero
Sergio Vega,El Melate,2009,44,me lo gano de cantante
Sergio Vega,El Melate,2009,45,o que resulte el primero.
Sergio Vega,El Melate,2009,47,En el premio del melate.
Beto Quintanilla,Anastacio Pacheco,2000,1,Y los que van acontar.
Beto Quintanilla,Anastacio Pacheco,2000,2,Murio anastacio pacheco.
Beto Quintanilla,Anastacio Pacheco,2000,3,Principal de tanatlan.
Beto Quintanilla,Anastacio Pacheco,2000,4,El principio del enojo.
Beto Quintanilla,Anastacio Pacheco,2000,5,Fue que anastacio a la mala.
Beto Quintanilla,Anastacio Pacheco,2000,6,Le reclamaba unos bueyes.
Beto Quintanilla,Anastacio Pacheco,2000,7,Al senor victor ayala.
Beto Quintanilla,Anastacio Pacheco,2000,8,Le dice victor ayala.
Beto Quintanilla,Anastacio Pacheco,2000,9,Yo no soy tu roba bueyes.
Beto Quintanilla,Anastacio Pacheco,2000,10,Yo tengo plata ceyada.
Beto Quintanilla,Anastacio Pacheco,2000,11,En ese real de los reyes.
Beto Quintanilla,Anastacio Pacheco,2000,12,Decia timoteo gonzales .
Beto Quintanilla,Anastacio Pacheco,2000,13,Que le pasa compadrito.
Beto Quintanilla,Anastacio Pacheco,2000,14,Que con usted la quiera.
Beto Quintanilla,Anastacio Pacheco,2000,15,Conmigo amarra cortito.
Beto Quintanilla,Anastacio Pacheco,2000,17,Compadresi usted lo mata.
Beto Quintanilla,Anastacio Pacheco,2000,18,Le doy un buey escondido.
Beto Quintanilla,Anastacio Pacheco,2000,19,Y unas tres o cuatro vacas.
Beto Quintanilla,Anastacio Pacheco,2000,20,Tomo la daga en la mano.
Beto Quintanilla,Anastacio Pacheco,2000,21,Se alzo la manga hasta arriba.
Beto Quintanilla,Anastacio Pacheco,2000,22,Por que le habia prometido.
Beto Quintanilla,Anastacio Pacheco,2000,23,Que por el dava la vida.
Beto Quintanilla,Anastacio Pacheco,2000,36,Vuela vuela palomita.
Beto Quintanilla,Anastacio Pacheco,2000,37,Y parate en ese arbol seco.
Beto Quintanilla,Anastacio Pacheco,2000,38,A publicar la noticia.
Beto Quintanilla,Anastacio Pacheco,2000,39,Decia anastacio pacheco.
Los Tigres Del Norte,La Inflación,2000,0,A ver si ahora con el cambio compadre
Los Tigres Del Norte,La Inflación,2000,1,Pues se arregla la inflacion
Los Tigres Del Norte,La Inflación,2000,3,Voy a reunir a todititos mis amigos
Los Tigres Del Norte,La Inflación,2000,4,Asi entre todos nos podemos defender
Los Tigres Del Norte,La Inflación,2000,5,Ya no ganamos pa taparnos el ombligo mucho menos
Los Tigres Del Norte,La Inflación,2000,6,Para un vino no se que vamos a hacer
Los Tigres Del Norte,La Inflación,2000,7,Mi hermano pancho ya mejor se va pa'l
Los Tigres Del Norte,La Inflación,2000,8,Rancho porque aqui ya tiene un sancho
Los Tigres Del Norte,La Inflación,2000,9,Y no lo puede mantener.
Los Tigres Del Norte,La Inflación,2000,11,Para ir al cine tiene cinco chilpayates
Los Tigres Del Norte,La Inflación,2000,12,Mejor te quedas en tu casa a descansar
Los Tigres Del Norte,La Inflación,2000,13,Por que te cobran como si fuera un rescate
Los Tigres Del Norte,La Inflación,2000,14,Y despues ni cacahuates les vas a poder comprar
Los Tigres Del Norte,La Inflación,2000,15,No se te ocurra invitarles unos tacos
Los Tigres Del Norte,La Inflación,2000,16,Por que mueres de un infarto a la hora de pagar.
Los Tigres Del Norte,La Inflación,2000,18,Si por desgracia te pegara una jaqueca
Los Tigres Del Norte,La Inflación,2000,19,Y de emergencia te llevan al hospital
Los Tigres Del Norte,La Inflación,2000,20,Mejor te pegas un balazo en la cabeza
Los Tigres Del Norte,La Inflación,2000,21,Es mejor que ver la cuenta que les tienes que pagar
Los Tigres Del Norte,La Inflación,2000,22,Yo te lo juro te lo digo sin mentiras y en
Los Tigres Del Norte,La Inflación,2000,23,El resto de tu vida no te la vas a acabar
Los Tigres Del Norte,La Inflación,2000,25,Es la inflacion si si es la inflacion no no
Los Tigres Del Norte,La Inflación,2000,26,Mi abuelo nunca se quejó de la inflacion
Los Tigres Del Norte,La Inflación,2000,28,Solo nos falta un par de cuernos mmm de pilon
Los Tigres Del Norte,La Inflación,2000,30,*Y cuando te casas lupe*
Los Tigres Del Norte,La Inflación,2000,32,Que Dios te guarde si te toca ser padrino
Los Tigres Del Norte,La Inflación,2000,33,De alguna boda o un chamaco bautizar
Los Tigres Del Norte,La Inflación,2000,34,Por que te piden que cooperes
Los Tigres Del Norte,La Inflación,2000,35,Con el vino el salon y la comida
Los Tigres Del Norte,La Inflación,2000,36,"Y un conjunto regular, y eso no es"
Los Tigres Del Norte,La Inflación,2000,37,Nada por que falta la madrina
Los Tigres Del Norte,La Inflación,2000,38,Que quiere una limusina para
Los Tigres Del Norte,La Inflación,2000,41,Si tus parientes te llegaran de visita
Los Tigres Del Norte,La Inflación,2000,42,No les demuestres que los quieres de
Los Tigres Del Norte,La Inflación,2000,43,"Verdad, por que se quedan todo el año"
Los Tigres Del Norte,La Inflación,2000,44,Y no se agüitan y tus hijos sin
Los Tigres Del Norte,La Inflación,2000,45,"Cobija hechos bola en el sofá,"
Los Tigres Del Norte,La Inflación,2000,46,Nunca preguntan que si pueden
Los Tigres Del Norte,La Inflación,2000,47,Ir al baño se meten como rebaño
Los Tigres Del Norte,La Inflación,2000,48,Y ahi empiezan a ca... ntar.
Los Tigres Del Norte,La Inflación,2000,50,Si tu acostumbras a hacer fientas en tu casa
Los Tigres Del Norte,La Inflación,2000,51,Pon unos guardias aunque sea
Los Tigres Del Norte,La Inflación,2000,52,De vecindad que no te pase
Los Tigres Del Norte,La Inflación,2000,53,Lo que le paso a mi hermana que le robaron
Los Tigres Del Norte,La Inflación,2000,54,"La cama, el reloj, y el celular a mi"
Los Tigres Del Norte,La Inflación,2000,55,Cuñado algo le paso a su nano hoy
Los Tigres Del Norte,La Inflación,2000,56,Camina muy extraño por que no hay
Los Tigres Del Norte,La Inflación,2000,64,*bailando y cantando compadre
Los Tigres Del Norte,La Inflación,2000,65,Se nos olvida la inflacion*
Antonio Aguilar,Noviando En Lo Obscurito,2000,0,Esto me paso por noviar en lo obscurito
Antonio Aguilar,Noviando En Lo Obscurito,2000,11,Allá en mi rancho no existen policías
Antonio Aguilar,Noviando En Lo Obscurito,2000,12,Si me gusta una rora bacilo noche y día
Antonio Aguilar,Noviando En Lo Obscurito,2000,13,Puedo salir con la rosa o la Charito
Antonio Aguilar,Noviando En Lo Obscurito,2000,15,Noviar en lo obscurito.
Antonio Aguilar,Noviando En Lo Obscurito,2000,17,Después de mil discursos
Antonio Aguilar,Noviando En Lo Obscurito,2000,21,Al hacer lo que hacia
Antonio Aguilar,Noviando En Lo Obscurito,2000,23,Violando así las leyes
Antonio Aguilar,Noviando En Lo Obscurito,2000,27,Si me gusta una vieja bacilo noche y día
Antonio Aguilar,Noviando En Lo Obscurito,2000,32,Por dármelas de macho
Antonio Aguilar,Noviando En Lo Obscurito,2000,41,Allá en mi rancho no existen
Antonio Aguilar,El Cantador,2000,0,Nació bajo de una higuera
Antonio Aguilar,El Cantador,2000,1,Su madre fue yegua fina
Antonio Aguilar,El Cantador,2000,2,"Le llamaban ""La Catrina"""
Antonio Aguilar,El Cantador,2000,3,"Yo le puse ""El Cantador"""
Antonio Aguilar,El Cantador,2000,5,Fue un potro comadrillo
Antonio Aguilar,El Cantador,2000,6,Que otro caballo cualquiera
Antonio Aguilar,El Cantador,2000,7,Y como yo lo hice mío
Antonio Aguilar,El Cantador,2000,12,Era mi amigo más fiel
Antonio Aguilar,El Cantador,2000,18,Cuando era de falsa rienda
Antonio Aguilar,El Cantador,2000,19,Daba ventaja a su madre
Antonio Aguilar,El Cantador,2000,20,Muy pronto dejó a su padre
Antonio Aguilar,El Cantador,2000,21,Con dos cuerpos le ganó
Antonio Aguilar,El Cantador,2000,24,Dos albos con un lucero
Antonio Aguilar,El Cantador,2000,25,Muy fachoso y mitotero
Antonio Aguilar,El Cantador,2000,37,Y en el potrero quedó
Antonio Aguilar,El Cantador,2000,38,Qué lástima que muriera
Antonio Aguilar,El Cantador,2000,41,"Por eso, cuando el día muere"
Antonio Aguilar,El Cantador,2000,43,Me voy hasta aquel potrero
Antonio Aguilar,El Cantador,2000,44,Mis recuerdos a vivir
Grupo Exterminador,Me Encanta la Travesura ,2000,0,A mi me gusta el tequila que sale de los magueyes a mi no me ofrezcan agua que el agua es para los bueyes por eso traigo dinero pa darme vida de reyes
Grupo Exterminador,Me Encanta la Travesura ,2000,3,Cuanto me gustan las nahuas pa que le hacemos al cuento
Grupo Exterminador,Me Encanta la Travesura ,2000,4,La musica no se diga si hasta reviven los muertos cuando suena un tololochi acordeon y bajo sexto
Grupo Exterminador,Me Encanta la Travesura ,2000,5,Yo soy muy vago señores me encanta la travesura hay que gozar de la vida y todas sus hermosuras en un segundo se acaba no la tenemos segura
Grupo Exterminador,Me Encanta la Travesura ,2000,6,Con billetes en la bolsa lo que me sobra es la carne el pan me lo dejan fiado lo que me falta es el hambre antes que el mundo se acabe voy a vivir a lo grande
Julio Preciado,Me Caíste Del Cielo,2000,0,tu vendras a curar las eridas que otro amor me a dejado sangrando me
Julio Preciado,Me Caíste Del Cielo,2000,1,caistes como algo del cielo que ase mucho lo estava esperando tu
Julio Preciado,Me Caíste Del Cielo,2000,2,llegastes en el mismo momento cuando yo me encontrava llorando!!
Julio Preciado,Me Caíste Del Cielo,2000,3,no te olvidez que sin conoserte fui corriendo a caer en tus
Julio Preciado,Me Caíste Del Cielo,2000,4,brazos yo esperava que tu me miraras con el alma toda echa pe
Julio Preciado,Me Caíste Del Cielo,2000,5,dasos con mi llanto tirado en el
Julio Preciado,Me Caíste Del Cielo,2000,6,suelo y con un montonon de fracasos!!!!
Julio Preciado,Me Caíste Del Cielo,2000,7,las eridas que tengo sangrando solo tu me las vas a curar yo no se
Julio Preciado,Me Caíste Del Cielo,2000,8,como vallas aserle pero tu me tendras que aliviar yo
Julio Preciado,Me Caíste Del Cielo,2000,9,soy pobre y no tengo dinero con mi vida te voy a pagar!!!
Julio Preciado,Me Caíste Del Cielo,2000,10,cuando todo mi mal se hayga ido una reyna seras para mi en tu casa
Julio Preciado,Me Caíste Del Cielo,2000,11,seras una santa yo jamas pensare en que sufrir solo amor
Julio Preciado,Me Caíste Del Cielo,2000,12,voy a darte en la vida lo que anadien jamas se lo di!!!
Julio Preciado,Me Caíste Del Cielo,2000,13,las eridas que tengo sangrando solo tu me las vas acurar yo no se
Julio Preciado,Me Caíste Del Cielo,2000,17,you come to heal the eridas another love me a sangrando left me
Julio Preciado,Me Caíste Del Cielo,2000,18,something caistes how much of the sea to sky estava
Julio Preciado,Me Caíste Del Cielo,2000,19,esperando tu llegastes at the same time when i encontrava llorando!
Julio Preciado,Me Caíste Del Cielo,2000,20,no te olvidez without conoserte i ran to fall in your arms i look at
Julio Preciado,Me Caíste Del Cielo,2000,21,esperava me your soul with all my pedasos echa
Julio Preciado,Me Caíste Del Cielo,2000,22,tirado llanta in soil and failures of a montonon!
Julio Preciado,Me Caíste Del Cielo,2000,23,eridas the only to have your sangrando vas me the cure to me not as
Julio Preciado,Me Caíste Del Cielo,2000,24,billboards aserle me but you must ease poor and
Julio Preciado,Me Caíste Del Cielo,2000,25,i am not with my life i have money to pay te voy!
Julio Preciado,Me Caíste Del Cielo,2000,26,when all is my bad hayga ido a reyna seras for my house in your seras
Julio Preciado,Me Caíste Del Cielo,2000,27,an in santa i never suffered pensare i'm gonna
Julio Preciado,Me Caíste Del Cielo,2000,28,give you only love in life what ever adding di lo!
Julio Preciado,Me Caíste Del Cielo,2000,29,eridas the only to have your sangrando me the acura vas i do not know
Julio Preciado,Me Caíste Del Cielo,2000,30,how billboards aserle me but you must ease poor
Julio Preciado,Me Caíste Del Cielo,2000,31,and i am not with my life i have money to pay te voy!
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,0,Hay caballos muy ligeros
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,1,Que ya tienen su corrido
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,2,Esta vez voy a cantarle
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,3,A un cucaco muy conocido
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,4,Tiene su casa en Odessa
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,5,En la cuadra tres amigos.
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,6,Dos tropiezos en su historia
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,7,Contra muy buenos caballos
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,8,Ninguno le dio revancha
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,9,Por que el cuaco es respetado
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,10,La primera vez en Texas
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,11,Y la segunda en Chicago.
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,12,Gana un campeón de campoenes
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,13,Fue un abierto a la nación
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,14,Contra cuadra Guadalupe
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,15,Socios la cobra y huitrón
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,16,Texano el rey y Macias
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,17,También cuadra Nuevo León.
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,19,Un monarca de las pistas
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,21,Con una estampa imponente
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,22,Sus genes son garantía
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,23,Al carríl que se presente
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,24,Demuestra su jerarquía.
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,26,Hasta el carril ojo de agua
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,27,Desde Odessa lo llevaron
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,28,A cumplir un compromiso
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,29,Que había con el más buscado
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,30,El nivel se dío en la foto
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,31,Tres amigos festejaron.
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,32,Allá en el carril de Amaros
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,33,Parecía pista de aviones
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,34,Otra vez llegó primero
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,35,Con el seco en los controles
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,36,Demostrando nuevamente
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,37,Que es el chingón de chingones.
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,38,Después al diamante negro
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,39,Campeón de pesos pesados
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,40,Era lo mejor de Atlanta
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,41,Estaba duro el contrario
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,42,Va y le quita la corona
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,43,Hasta el rancho el centenario.
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,45,Solamente los ligeros
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,46,Se merecen un corrido
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,47,Si alguien quiere su corona
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,48,Y comprobar lo que digo
Ramon Ayala Y Sus Bravos Del Norte,Silvestre Rodríguez,2000,49,El rey Alexis se encuentra
Chalino Sánchez,Tino Quintero,2002,0,Para cantar el corrido voy a finar mi guitarra
Chalino Sánchez,Tino Quintero,2002,1,Para contar la tragedia del rancho Las Fedenlamas
Chalino Sánchez,Tino Quintero,2002,2,Donde hubo muertos y heridos por una mala pasada
Chalino Sánchez,Tino Quintero,2002,4,Este corrido se canta al pesar de dos cabezas
Chalino Sánchez,Tino Quintero,2002,5,Fueron varios los cobardes que tiraron con vileza
Chalino Sánchez,Tino Quintero,2002,6,"Y sonaron las pistolas, de acordarme da tristeza"
Chalino Sánchez,Tino Quintero,2002,8,Entre las ocho y las nueve comenzaron a tirar
Chalino Sánchez,Tino Quintero,2002,9,Les decía Delfino Chaidez
Chalino Sánchez,Tino Quintero,2002,10,"""Déjense de averiguar el caso que les preocupe, mejor pónganse a bailar"""
Chalino Sánchez,Tino Quintero,2002,12,"Y fue el dieciocho de julio, 84' por cierto"
Chalino Sánchez,Tino Quintero,2002,13,Fueron varios los heridos
Chalino Sánchez,Tino Quintero,2002,14,Nada más hubo tres muertos
Chalino Sánchez,Tino Quintero,2002,15,Les regalaron el baile pa' poder lograr su intento
Chalino Sánchez,Tino Quintero,2002,17,Se soltó la balacera sin poderlo remediar
Chalino Sánchez,Tino Quintero,2002,18,"""A este que está por delante yo me lo voy a llevar"""
Chalino Sánchez,Tino Quintero,2002,19,"Les dijo Tino Quintero, ""Se los voy a demostrar"""
Chalino Sánchez,Tino Quintero,2002,21,Cuando tumbó a Rigo Armenta de todos lados tiraron
