artist,song,year,i_AR,i_MO,i_DI,i_PO,i_NA,i_GO,IIA_global
Los Cadetes de Linares,Dimas De Leon,1984,1.25,0.0,0.0,0.0,0.0,0.25,0.25
Los Cadetes de Linares,El Muchacho Y El Potro,1980,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
Los Cadetes de Linares,El Muchacho Y El Potro,1984,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
Los Cadetes de Linares,El Retorno De Chito Cano,1980,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.09523809523809523
Los Cadetes de Linares,El Retorno De Chito Cano,1984,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.09523809523809523
Los Cadetes de Linares,Eleazar Del Fierro,1980,2.0,0.0,0.0,0.0,0.0,1.0,0.5
Los Cadetes de Linares,Eleazar Del Fierro,1984,2.0,0.0,0.0,0.0,0.0,1.0,0.5
Los Cadetes de Linares,Eran Cuatro De A Caballo,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes de Linares,Generoso Y Carmelita,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes de Linares,Generoso Y Carmelita,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes de Linares,Jose Lopez,1980,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285
Los Cadetes de Linares,Jose Lopez,1984,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285
Los Cadetes de Linares,La Discusión Fue Una Yegua,1985,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
Los Cadetes de Linares,La Tragedia De Rosita,1984,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666
Los Cadetes de Linares,La Venganza De Maria,1984,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
Los Cadetes de Linares,Lamberto Quintero,1984,1.1428571428571428,0.0,0.0,0.0,0.0,0.2857142857142857,0.23809523809523808
Los Cadetes de Linares,Lucio Peña,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes de Linares,Lucio Peña,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Cadetes de Linares,Pistoleros Famosos,1980,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Los Cadetes de Linares,Pistoleros Famosos,1984,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Los Cadetes de Linares,Polvo Maldito,1980,0.375,0.0,0.0,0.0,0.0,0.25,0.10416666666666666
Los Cadetes de Linares,Polvo Maldito,1984,0.375,0.0,0.0,0.0,0.0,0.25,0.10416666666666666
Los Cadetes de Linares,Silvano Garcia,1980,1.5,0.0,0.0,0.0,0.0,1.0,0.41666666666666663
Los Cadetes de Linares,Silvano Garcia,1984,1.5,0.0,0.0,0.0,0.0,1.0,0.41666666666666663
Los Caminantes,Arnulfo Gonzalez,1984,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
Los Caminantes,Benito Canales,1984,0.2857142857142857,0.0,0.0,0.0,0.0,1.1428571428571428,0.23809523809523808
Los Caminantes,Benjamin Argumedo,1984,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.2222222222222222
Los Caminantes,El Hijo Desobediente,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Caminantes,El Potro Lobo Gateado,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Caminantes,La Mafia Muere,1984,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222
Los Caminantes,La Muerte De La Mafia,1984,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666
Los Caminantes,Los Dos Hermanos,1984,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.38888888888888884
Los Caminantes,Sucedió En La Barranca,1984,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
Los Caminantes,Valentin De La Sierra,1984,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.047619047619047616
Los Cuates De Sinaloa, El Corrido de el Compa Deme,2009,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.2222222222222222
Los Cuates De Sinaloa,Del Cielo Cayó una Rosa,2009,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111
Los Huracanes Del Norte,Ayer Baje De La Sierra,1988,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.047619047619047616
Los Huracanes Del Norte,Bernabe y La Super,1988,0.25,0.0,0.75,0.0,0.0,0.5,0.25
Los Huracanes Del Norte,Carga Ladeada,1988,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.25
Los Huracanes Del Norte,Carga Ladeada,1998,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.25
Los Huracanes Del Norte,Clave 7,1988,0.0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.36363636363636365,0.13636363636363635
Los Huracanes Del Norte,Clave 7,1998,0.0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.36363636363636365,0.13636363636363635
Los Huracanes Del Norte,Clave Privada,1997,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.07692307692307691
Los Huracanes Del Norte,Cruz De Cemento,1997,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.09523809523809523
Los Huracanes Del Norte,"Doble Fondo "" Carga Pesada """,1997,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182,0.10606060606060605
Los Huracanes Del Norte,El Aguinaldo,1998,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Los Huracanes Del Norte,El Arbol De La Horca,1988,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.05555555555555555
Los Huracanes Del Norte,El Arbol De La Horca,1998,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.05555555555555555
Los Huracanes Del Norte,El Azabache Del Diablo,2007,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
Los Huracanes Del Norte,El Chipilon,1998,0.7142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
Los Huracanes Del Norte,El Compadre,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,El Corrido De Arturo,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,El Corrido De Juan Martha,1984,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111
Los Huracanes Del Norte,El Corrido De Juan Martha,1988,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111
Los Huracanes Del Norte,El Corrido De Juan Martha,1998,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111
Los Huracanes Del Norte,El Corrido De Los Perez,1988,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
Los Huracanes Del Norte,El Corrido De Los Perez,1998,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
Los Huracanes Del Norte,El Cuatro,2008,0.0,0.0,0.15384615384615385,0.0,0.0,0.3076923076923077,0.07692307692307693
Los Huracanes Del Norte,El Cugar Gris,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,El Gato De Chihuahua,1997,0.0,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285
Los Huracanes Del Norte,El Gato Negro,1988,0.0,1.2,0.0,0.0,0.0,0.0,0.2
Los Huracanes Del Norte,El Gato Negro,1997,0.0,1.2,0.0,0.0,0.0,0.0,0.2
Los Huracanes Del Norte,El Gato de Chihuahua,1996,0.0,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285
Los Huracanes Del Norte,El Hijo De La Musiquera,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,El Hijo De La Musiquera,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,El Hijo De La Sierra,1997,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.047619047619047616
Los Huracanes Del Norte,El Hombre De Negro,2006,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
Los Huracanes Del Norte,El Leon De La Sierra,1988,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.22222222222222224
Los Huracanes Del Norte,El Mocho Chavez,2006,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
Los Huracanes Del Norte,El Motor 460,1998,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111
Los Huracanes Del Norte,El Parrandero,1997,0.4,0.0,0.0,0.0,0.0,0.4,0.13333333333333333
Los Huracanes Del Norte,El Parrandero ,1997,0.4,0.0,0.0,0.0,0.0,0.4,0.13333333333333333
Los Huracanes Del Norte,El Prieto Y El Sonorense,1998,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Los Huracanes Del Norte,El Ranchero Chido,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,El Sexenio De La Muerte,1996,0.4,0.0,0.2,0.0,0.0,0.2,0.13333333333333333
Los Huracanes Del Norte,Gallos De Occidente,1997,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.05555555555555555
Los Huracanes Del Norte,Informe Del Dea,1997,1.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111,0.2962962962962963
Los Huracanes Del Norte,La Dama De Rojo,1997,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.16666666666666666
Los Huracanes Del Norte,La Fiera,1988,0.8,0.0,0.0,0.0,0.0,0.6,0.2333333333333333
Los Huracanes Del Norte,La Fiera,1998,0.8,0.0,0.0,0.0,0.0,0.6,0.2333333333333333
Los Huracanes Del Norte,La Fortuna de un Hijo,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,La Leona Y El Carcomido,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,La Nota Roja,1998,0.2222222222222222,0.0,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111
Los Huracanes Del Norte,La Sota Colorada,1998,0.0,0.0,0.2,0.0,0.0,0.8,0.16666666666666666
Los Huracanes Del Norte,La Suburban Dorada,1997,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.07142857142857142
Los Huracanes Del Norte,La Venganza Del Viejito,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,La Yegua De Juan Acosta,2007,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
Los Huracanes Del Norte,Lamberto Quintero,1988,1.4285714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.2619047619047619
Los Huracanes Del Norte,Lamberto Quintero,1998,1.4285714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.2619047619047619
Los Huracanes Del Norte,Las Tres Tumbas,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,Laurita Garza,1998,2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
Los Huracanes Del Norte,Los Titeres,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Huracanes Del Norte,Los Tres Sinaloenses,1997,0.6,0.0,0.0,0.0,0.0,0.4,0.16666666666666666
Los Huracanes Del Norte,Oro Verde,1998,0.0,0.0,0.375,0.0,0.0,0.125,0.08333333333333333
Los Huracanes Del Norte,Ranchos Famosos,1997,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.27777777777777773
Los Huracanes Del Norte,Sangre De Gallo,2000,0.2,0.0,0.0,0.0,0.0,0.0,0.03333333333333333
Los Huracanes del Norte,El Sexenio De La Muerte,1996,0.4,0.0,0.2,0.0,0.0,0.2,0.13333333333333333
Los Huracanes del Norte,La Leona Y El Carcomido,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Invasores De Nuevo Leon,Clave 7,2024,0.0,0.0,0.25,0.0,0.0,0.25,0.08333333333333333
Los Invasores De Nuevo Leon,El Aguila Real,1998,0.8333333333333334,0.5,0.5,0.0,0.0,0.0,0.3055555555555555
Los Invasores De Nuevo Leon,El Baron Del Golfo,1996,0.0,0.0,1.25,0.0,0.0,0.5,0.2916666666666667
Los Invasores De Nuevo Leon,El Güero Palma,1996,0.6,0.0,0.2,0.0,0.0,0.0,0.13333333333333333
Los Invasores De Nuevo Leon,El Ultimo Cartucho,1985,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111
Los Invasores De Nuevo Leon,Fui Judicial Federal,1998,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.07142857142857142
Los Invasores De Nuevo Leon,Jesus Martinez,1985,0.2857142857142857,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285
Los Invasores De Nuevo Leon,La Fuga De Reynosa,1985,0.2,0.0,0.0,0.0,0.0,0.4,0.1
Los Invasores De Nuevo Leon,La Fuga De Reynosa,1988,0.2,0.0,0.0,0.0,0.0,0.4,0.1
Los Invasores De Nuevo Leon,Laurita Garza,1985,3.0,0.0,0.0,0.0,0.0,0.0,0.5
Los Invasores De Nuevo Leon,Laurita Garza,2006,3.0,0.0,0.0,0.0,0.0,0.0,0.5
Los Invasores De Nuevo Leon,Laurita Garza,2024,2.5,0.0,0.0,0.0,0.0,0.0,0.41666666666666663
Los Invasores De Nuevo Leon,Los Super Capos,1998,1.0,0.0,0.0,0.0,0.0,1.5,0.4166666666666667
Los Invasores De Nuevo Leon,Miguel Perez,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Invasores De Nuevo Leon,Rafael Caro Quintero,1985,0.4,0.0,0.0,0.0,0.0,0.8,0.2
Los Invasores De Nuevo Leon,Rafael Caro Quintero,1988,0.4,0.0,0.0,0.0,0.0,0.8,0.19999999999999998
Los Invasores De Nuevo León,El Último Cartucho,1996,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111
Los Mier,Agustín Jaime,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rehenes,México Ya Regresé,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rehenes,Una Banda Y Un Corrido,2015,0.0,0.0,0.4,0.0,0.0,0.0,0.06666666666666667
Los Relampagos Del Norte,Vengo A Llevarte,1970,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Los Relampagos Del Norte,Vengo A Llevarte,1997,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Los Relampagos Del Norte,Vengo A Llevarte,1998,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Los Rieleros Del Norte,El Invencible,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rieleros Del Norte,El Novillo Despuntado,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rieleros Del Norte,Tierra Sin Nombre,2000,0.5,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
Los Rieleros Del Norte,Viva Chihuahua,2007,3.0,0.0,0.0,0.0,0.0,0.0,0.5
Los Temerarios,La Venganza De Maria,1984,1.4,0.0,0.0,0.0,0.0,0.0,0.2333333333333333
Los Temerarios,Sucedió En La Barranca,1984,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
Los Tetas,Funky Fiesta,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tetas,I'll Be Back,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,	Los Tres De Zacatecas,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,A Quien Corresponda,2000,0.6,0.0,0.0,0.0,0.0,0.6,0.2
Los Tigres Del Norte,Acuarela Potosina,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,Acuarela Potosina,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,Arnulfo Gonzalez,1998,1.75,0.0,0.0,0.0,0.0,0.0,0.2916666666666667
Los Tigres Del Norte,Arnulfo Gonzalez,2003,1.75,0.0,0.0,0.0,0.0,0.0,0.2916666666666667
Los Tigres Del Norte,"Ay, Ay, Hay",1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,Bohemio De Aficion,1984,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Los Tigres Del Norte,Bohemio De Aficion,1998,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Los Tigres Del Norte,Bohemio De Aficion,2003,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333
Los Tigres Del Norte,Caja De Muerto,1984,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
Los Tigres Del Norte,Caja De Muerto,2003,0.4,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
Los Tigres Del Norte,Carga Blanca,1998,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.19444444444444442
Los Tigres Del Norte,Carne Quemada,1997,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111
Los Tigres Del Norte,Carne Quemada,2003,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111
Los Tigres Del Norte,Carne Quemada,2007,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111
Los Tigres Del Norte,Carrera Contra La Muerte,1985,0.0,0.0,0.2,0.0,0.0,0.0,0.03333333333333333
Los Tigres Del Norte,Carrera Contra La Muerte,1988,0.0,0.0,0.2,0.0,0.0,0.0,0.03333333333333333
Los Tigres Del Norte,Carrera Contra La Muerte,1998,0.0,0.0,0.2,0.0,0.0,0.0,0.03333333333333333
Los Tigres Del Norte,Carrera Contra La Muerte,2003,0.0,0.0,0.2,0.0,0.0,0.0,0.03333333333333333
Los Tigres Del Norte,Carrera Contra la Muerte,2006,0.0,0.0,0.2,0.0,0.0,0.0,0.03333333333333333
Los Tigres Del Norte,Cielo Gris,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,Cielo Gris,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,Contrabando Y Robo,1976,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Robo,1985,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Robo,1988,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Robo,1996,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Robo,1998,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Robo,2003,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Traicion,1984,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Traicion,1988,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Traicion,1998,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Traicion,2003,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Traicion,2015,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Traición,1985,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Traición,1988,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Traición,1998,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Traición,2003,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando Y Traición,2015,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando y Robo,1998,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111
Los Tigres Del Norte,Contrabando y Robo,2003,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111
Los Tigres Del Norte,Contrabando y Robo,2006,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111
Los Tigres Del Norte,Contrabando y Traicion,1983,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando y Traición,1998,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando y Traición,2003,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Contrabando y Traición ,2006,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Los Tigres Del Norte,Cuando Gime La Raza,1984,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Los Tigres Del Norte,Cuando Gime La Raza,1998,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Los Tigres Del Norte,Cuando Gime La Raza,2003,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Los Tigres Del Norte,Cuando Se Llega A Viejo,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,César Chávez ,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,Detalles,2007,0.0,0.0,0.6,0.0,0.0,0.0,0.1
Los Tigres Del Norte,El Aguilillo,2000,0.0,0.0,0.25,0.0,0.0,0.0,0.041666666666666664
Los Tigres Del Norte,El Aguilillo,2007,0.0,0.0,0.25,0.0,0.0,0.0,0.041666666666666664
Los Tigres Del Norte,El Arracadas,2020,1.25,0.0,0.0,0.0,0.0,0.0,0.20833333333333334
Los Tigres Del Norte,El Avion De La Muerte,1998,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.027777777777777776
Los Tigres Del Norte,El Avion De La Muerte,2003,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.027777777777777776
Los Tigres Del Norte,El Avión De La Muerte,2003,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.027777777777777776
Los Tigres Del Norte,El Avión De La Muerte,2014,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.027777777777777776
Los Tigres Del Norte,El Avión de La Muerte,2003,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.027777777777777776
Los Tigres Del Norte,El Canelo,1998,0.0,0.0,0.5555555555555556,0.0,0.0,0.2222222222222222,0.12962962962962962
Los Tigres Del Norte,El Canelo,2007,0.0,0.0,0.5555555555555556,0.0,0.0,0.2222222222222222,0.12962962962962962
Los Tigres Del Norte,El Chicano,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Chicano,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Chicano,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Circo,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Circo,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Circo,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Circo ,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Corrido,1998,1.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666
Los Tigres Del Norte,El Corrido,2003,1.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666
Los Tigres Del Norte,El Cura,2002,1.25,0.0,0.0,0.0,0.0,0.0,0.20833333333333331
Los Tigres Del Norte,El Cura,2007,1.25,0.0,0.0,0.0,0.0,0.0,0.20833333333333334
Los Tigres Del Norte,El Curita Y La Coqueta,2007,0.0,0.0,0.8,0.0,0.0,0.0,0.13333333333333333
Los Tigres Del Norte,El Discipulo Del Diablo,2007,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.2222222222222222
Los Tigres Del Norte,El Dolor De Un Padre,1997,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
Los Tigres Del Norte,El Dolor De Un Padre,2003,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
Los Tigres Del Norte,El Dolor De Un Padre,2007,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
Los Tigres Del Norte,El Espinazo Del Diablo,1998,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Los Tigres Del Norte,El Espinazo Del Diablo,2003,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333
Los Tigres Del Norte,El Fin Del Mundo,2002,0.0,0.0,0.0,0.0,0.0,0.6,0.09999999999999999
Los Tigres Del Norte,El Fin Del Mundo,2003,0.0,0.0,0.0,0.0,0.0,0.6,0.09999999999999999
Los Tigres Del Norte,El Gallo De San Juan,1985,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.027777777777777776
Los Tigres Del Norte,El Gallo De San Juan,2003,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.027777777777777776
Los Tigres Del Norte,El Gallo Del Mojado,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Gato Felix,1998,0.0,0.0,0.0,0.0,0.0,0.75,0.125
Los Tigres Del Norte,El Gato Felix,2003,0.0,0.0,0.0,0.0,0.0,0.75,0.125
Los Tigres Del Norte,El Hijo De Tijuana,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Hijo De Tijuana,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Hijo De Tijuana ,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Hijo Menor,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Hijo Menor,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Hijo Menor,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Hijo de Tijuana,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Tigres Del Norte,El Mojado Acaudalado,1997,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
Los Tigres Del Norte,El Mojado Acaudalado,2003,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
Los Tigres Del Norte,El Mojado Acaudalado (Acustico),1997,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
Los Tigres Del Norte,El Mojado Acaudalado (Acustico),2003,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333
